time,"	Load0","	Load1","	Load2","	Load3","	Load4","	Load5","	Load6"
2020033011.33.51.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.33.56.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.01.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.06.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.11.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.16.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.21.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.26.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.31.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.36.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.41.17,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.46.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.51.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.34.56.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.01.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.06.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.11.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.16.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.21.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.26.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.31.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.36.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.41.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.46.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.51.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.35.56.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.01.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.06.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.11.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.16.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.21.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.26.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.31.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.36.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.41.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.46.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.51.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.36.56.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.01.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.06.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.11.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.16.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.21.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.26.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.31.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.36.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.41.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.46.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.51.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.37.56.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.01.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.06.18,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.11.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.16.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.21.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.26.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.31.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.36.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.41.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.46.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.51.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.38.56.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.01.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.06.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.11.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.16.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.21.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.26.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.31.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.36.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.41.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.46.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.51.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.39.56.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.01.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.06.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.11.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.16.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.21.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.26.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.31.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.36.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.41.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.46.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.51.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.40.56.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.01.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.06.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.11.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.16.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.21.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.26.19,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.31.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.36.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.41.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.46.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.51.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.41.56.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.01.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.06.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.11.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.16.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.21.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.26.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.31.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.36.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.41.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.46.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.51.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.42.56.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.01.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.06.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.11.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.16.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.21.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.26.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.31.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.36.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.41.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.46.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.51.20,"	1","	1","	1","	1","	1","	1","	1"
2020033011.43.56.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.01.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.06.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.11.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.16.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.21.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.26.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.31.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.36.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.41.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.46.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.51.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.44.56.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.01.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.06.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.11.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.16.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.21.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.26.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.31.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.36.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.41.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.46.21,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.51.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.45.56.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.01.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.06.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.11.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.16.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.21.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.26.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.31.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.36.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.41.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.46.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.51.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.46.56.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.01.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.06.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.11.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.16.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.21.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.26.23,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.31.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.36.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.41.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.46.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.51.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.47.56.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.01.24,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.06.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.11.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.16.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.21.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.26.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.31.25,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.36.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.41.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.46.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.51.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.48.56.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.01.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.06.26,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.11.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.16.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.21.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.26.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.31.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.36.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.41.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.46.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.51.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.49.56.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.01.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.06.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.11.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.16.27,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.21.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.26.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.31.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.36.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.41.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.46.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.51.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.50.56.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.01.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.06.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.11.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.16.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.21.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.26.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.31.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.36.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.41.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.46.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.51.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.51.56.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.01.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.06.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.11.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.16.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.21.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.26.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.31.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.36.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.41.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.46.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.51.28,"	1","	1","	1","	1","	1","	1","	1"
2020033011.52.56.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.01.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.06.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.11.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.16.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.21.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.26.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.31.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.36.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.41.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.46.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.51.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.53.56.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.01.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.06.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.11.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.16.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.21.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.26.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.31.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.36.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.41.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.46.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.51.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.54.56.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.01.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.06.29,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.11.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.16.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.21.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.26.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.31.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.36.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.41.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.46.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.51.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.55.56.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.01.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.06.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.11.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.16.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.21.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.26.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.31.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.36.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.41.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.46.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.51.30,"	1","	1","	1","	1","	1","	1","	1"
2020033011.56.56.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.01.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.06.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.11.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.16.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.21.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.26.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.31.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.36.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.41.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.46.31,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.51.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.57.56.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.01.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.06.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.11.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.16.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.21.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.26.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.31.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.36.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.41.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.46.35,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.51.36,"	1","	1","	1","	1","	1","	1","	1"
2020033011.58.56.36,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.01.36,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.06.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.11.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.16.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.21.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.26.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.31.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.36.38,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.41.38,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.46.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.51.37,"	1","	1","	1","	1","	1","	1","	1"
2020033011.59.56.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.01.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.06.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.11.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.16.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.21.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.26.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.31.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.36.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.41.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.46.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.51.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.00.56.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.01.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.06.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.11.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.16.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.21.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.26.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.31.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.36.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.41.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.46.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.51.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.01.56.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.01.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.06.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.11.38,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.16.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.21.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.26.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.31.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.36.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.41.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.46.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.51.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.02.56.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.01.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.06.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.11.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.16.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.21.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.26.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.31.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.36.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.41.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.46.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.51.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.03.56.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.01.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.06.39,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.11.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.16.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.21.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.26.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.31.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.36.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.41.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.46.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.51.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.04.56.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.01.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.06.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.11.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.16.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.21.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.26.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.31.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.36.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.41.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.46.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.51.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.05.56.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.01.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.06.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.11.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.16.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.21.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.26.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.31.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.36.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.41.40,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.46.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.51.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.06.56.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.01.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.06.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.11.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.16.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.21.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.26.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.31.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.36.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.41.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.46.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.51.41,"	1","	1","	1","	1","	1","	1","	1"
2020033012.07.56.41,"	1","	1","	1","	1","	1","	1","	1"
